age,gender,job_role,province,salary,is_married,is_hereditary,weight,height,shampoo,is_smoker,education,stress,bald_prob
35,0,2,30,5303974.498451144,1,0,47.91342726632124,160.00060048108713,3,1,5,10,More Likely
71,1,1,33,4679449.952848145,1,0,44.21237745202018,175.6044314863041,1,0,5,5,More Likely
48,1,1,8,4809047.16731838,1,0,71.91642242329804,174.15348788059595,2,0,5,2,Likely
44,1,0,6,4882453.689838535,1,0,48.38003620917578,177.3784488491356,0,1,4,6,Likely
46,1,0,24,5648629.05767408,1,0,50.58865950330587,166.59022785663092,4,0,5,6,Likely
35,0,0,23,11714934.195067223,1,0,46.53615478827041,156.43481805166715,0,0,0,7,Likely
41,1,0,5,4366320.058434591,1,0,49.85942149133577,166.79895634403584,3,1,0,9,Likely
49,1,1,19,5023506.05746641,1,0,48.999788358555016,165.9887998980305,3,1,0,2,More Likely
37,0,0,27,3764137.208738637,1,0,53.718070544581295,149.54992310813566,1,0,2,10,Likely
26,1,1,4,6641228.0356259085,1,0,51.43487552511385,144.28970863176175,4,1,0,7,Likely
44,1,0,21,7965436.586754815,1,1,47.499982131119,168.0524857519214,4,1,4,4,More Likely
50,1,1,14,3410718.384930985,1,0,59.883274695022045,167.71037016496507,3,1,0,6,More Likely
65,1,2,16,7664745.638492026,1,0,60.79834693913018,175.3822411298151,1,0,0,2,More Likely
35,1,0,7,9046182.22491637,1,0,57.13304118142577,160.49902430126855,2,0,5,5,Likely
29,1,0,20,6152448.841609215,1,0,46.16826097722976,169.19193474898154,4,0,4,9,Likely
38,1,0,28,4628778.142340308,1,1,61.82160705234676,167.04225585569716,2,0,0,9,More Likely
43,1,0,28,4506938.638163715,1,0,58.42334207689307,174.30310002088868,2,1,0,9,More Likely
56,0,1,3,5072317.544294404,1,0,46.377454583316975,172.75929786078697,0,1,5,3,More Likely
45,1,1,12,4041014.9183883113,1,0,52.08589947926724,176.92422490231667,0,1,0,2,Likely
40,0,0,24,2793387.210524876,1,1,53.23916791815097,174.18554851069007,0,0,5,6,Likely
32,0,1,33,11292946.47396956,1,0,42.60313898041466,166.46418930244238,4,0,5,8,Likely
55,1,0,22,7281333.35299874,1,0,50.61575862878456,151.00603666646106,0,1,3,6,More Likely
20,1,1,33,5531100.7580959685,1,0,54.36954563718116,156.73254931049297,4,1,5,4,Likely
40,1,0,20,13706445.832111487,1,0,49.77033632380603,151.63031348485083,0,0,5,3,Likely
34,1,0,33,8850481.911730237,1,0,48.55009773687222,165.08845966823577,2,0,0,8,Likely
64,0,0,25,5221349.78597866,1,1,63.03680088656275,167.6209027841805,1,1,0,6,More Likely
49,1,1,26,9778406.082557216,1,0,47.75669985709705,156.15604335680686,4,1,0,5,Likely
47,1,2,14,2449406.4435270694,1,0,57.807071118046586,167.95233921754087,3,1,0,7,More Likely
36,1,2,27,3373176.589307235,1,0,43.383731878414686,161.79066212665575,1,0,0,7,More Likely
33,1,0,27,19653692.931869075,1,0,66.0336628872573,173.14505421196364,3,0,5,10,Likely
7,1,0,26,10588331.261755165,0,0,55.7968900391435,157.43920272191517,3,0,4,6,Less Likely
34,0,1,25,6673028.331675501,1,1,64.96108021722867,174.63803352000053,3,0,0,4,Likely
40,0,0,0,8890011.770291772,1,0,88.36486417895748,191.92261588950973,1,0,0,8,Likely
46,0,1,16,4344114.904396746,1,0,50.22386599044824,151.94623977751934,4,1,0,10,More Likely
26,1,0,33,8974681.934329165,1,0,57.33990628958274,161.43927127794157,3,1,5,1,Likely
23,0,1,15,4895793.922980698,1,0,43.52207659778591,151.48135316683877,2,0,4,8,Likely
37,1,1,0,12976092.88365958,1,0,50.71561775026873,165.58520329588106,0,0,0,9,Likely
32,1,1,12,16788875.57009826,1,0,58.15262513641554,158.8401585791196,2,1,5,10,More Likely
50,1,1,13,3236934.3986401027,1,1,61.36524442424077,161.85285817427967,4,0,0,1,More Likely
50,0,1,14,5722414.434024483,1,0,61.03061950141176,156.49610595449724,4,1,1,9,More Likely
35,1,0,5,21410575.322627228,1,0,57.68643649514272,168.82940223113997,3,0,4,8,Likely
11,1,2,29,5150021.806633876,0,1,73.45699914542044,181.94006240101595,1,0,0,4,More Likely
37,1,0,4,6258261.047584355,1,1,52.90110931463312,164.89286364335658,0,0,0,2,Likely
19,0,0,27,25327614.0428966,0,0,62.35532476108701,183.16413351563293,4,1,3,7,Less Likely
67,1,1,32,6100811.367344352,1,1,52.72060408336153,155.53528275727132,0,1,4,9,More Likely
38,1,0,11,7531995.359715265,1,0,48.06380477223273,170.35342706058032,3,0,0,10,Likely
36,0,1,26,8033247.427300024,1,1,67.77717896797606,155.2120611976831,3,1,0,1,Likely
31,1,1,3,10174208.090405293,1,0,42.555711689550606,154.03599752255136,1,1,0,5,Likely
28,0,1,12,11804697.91689965,1,1,69.86340976521439,201.11251144818044,2,0,2,3,Likely
40,0,2,0,4664583.610718893,1,1,49.37954326286513,159.4603849454681,4,0,0,3,More Likely
29,1,1,11,9191312.677749531,1,1,52.812025893634136,169.78397418462677,3,1,5,5,More Likely
39,1,0,2,5148441.885380934,1,0,56.96409773297179,177.90871731835267,1,0,5,4,Likely
36,1,1,27,5517407.729398786,1,0,45.74354268079758,180.665004021406,3,0,5,2,Likely
46,1,0,28,14245910.640576355,1,0,55.252197825142936,165.98598367013668,0,0,0,6,Likely
20,0,0,27,10348093.876996338,1,0,57.869705965252976,170.384787436414,0,1,0,6,Likely
49,0,0,10,10352162.29760892,1,1,48.78018476484152,149.5479025632416,4,0,5,5,Likely
48,1,0,25,3028583.178510081,1,0,66.08951076969026,175.30029300508545,1,0,1,8,Likely
38,0,1,19,12085250.73454966,1,1,64.01364373576676,176.23362801076328,0,0,0,6,Likely
34,1,1,23,5066252.668088116,1,0,44.51988168129414,161.4789859874385,1,0,5,1,Likely
30,1,1,14,7346545.0325364,1,0,43.18236961104172,168.68403667853795,2,0,5,5,Likely
26,0,0,29,6427802.314742995,1,0,62.399790438877545,176.81428267812777,0,0,0,6,Likely
49,0,1,32,10870033.189361198,1,1,50.89798377415576,176.38362762406467,0,0,0,8,More Likely
44,1,2,31,10665621.383544348,1,0,47.988364888036415,174.508117657406,2,1,0,1,More Likely
51,0,1,28,11707450.050652824,1,0,48.75951094537186,172.18889059750217,4,1,0,4,Likely
34,1,0,15,10433083.87944734,1,0,46.75941722484199,162.86836300030456,4,0,5,4,Likely
34,1,1,28,7212539.969591899,1,0,52.714039267212215,173.75984603920733,3,1,5,10,More Likely
40,0,0,24,10077323.285718191,1,1,48.24746332683949,151.82565741371673,1,1,0,4,Likely
27,1,0,21,4839840.158584079,1,0,49.375574582253705,151.00557311305352,4,1,0,2,Likely
35,1,0,31,14377961.119799562,1,0,57.23458760608512,164.3825673507355,0,1,0,5,Likely
28,0,0,29,14376633.03359037,1,0,47.40203841671034,172.52470093443213,1,0,0,3,Less Likely
52,1,0,19,16982748.90191599,1,1,61.32713421958985,163.52057739862516,3,0,0,2,More Likely
21,1,0,6,6786746.650119327,1,1,42.040589400849385,160.55701299586627,0,0,0,7,Likely
52,1,1,15,11700122.596337462,1,0,55.7827054266849,164.01648874858563,2,1,5,7,More Likely
46,0,1,5,8199090.749152343,1,0,47.22941535872061,169.33646164036742,1,1,5,6,Likely
38,1,0,17,6750997.728378864,1,0,55.46991841592064,167.79894933271268,4,1,5,2,Likely
32,0,0,6,6392744.039433426,1,0,59.14483170728359,180.10145678596135,4,1,3,2,Less Likely
36,0,1,5,11813907.029042471,1,0,43.81021946476075,163.25157409532417,4,0,5,1,Likely
57,0,0,26,5829256.019847165,1,0,56.69598865890114,169.7107306600021,1,0,3,6,Likely
53,1,1,6,7409044.111205275,1,0,57.41174092724846,174.066274850147,4,0,0,2,More Likely
51,1,1,22,10675645.859100357,1,0,66.93178834212848,171.3351149340588,2,0,0,7,More Likely
41,0,1,33,8482756.688182157,1,0,57.33776785350244,178.57899839382534,3,1,0,1,Likely
27,1,0,26,9326973.950025,1,0,59.64802354418474,176.51654427050818,4,0,0,3,Likely
49,0,1,16,5441389.425570599,1,0,60.20985826861926,168.64431160843367,2,1,5,2,Likely
35,1,0,28,6570901.040874187,1,0,54.51434606995068,175.08164017005342,4,1,5,6,Likely
39,1,1,22,6001091.23148174,1,0,45.34180045975102,173.58620403681593,4,1,0,2,Likely
56,1,1,27,12922161.73965141,1,0,45.91202121027213,156.81571977598674,2,0,0,8,More Likely
51,1,0,18,8943416.140088437,1,1,77.80461288936016,179.34179825838575,1,1,0,3,More Likely
28,1,1,9,13157990.542781226,1,0,46.70184923883078,169.9587420417014,0,1,5,9,More Likely
33,1,1,7,8238432.732816067,1,0,41.10680774848654,170.066406694774,1,1,3,3,Likely
35,1,0,9,8715199.81128004,1,0,52.7962651778164,175.37425010180587,2,0,0,3,Likely
37,0,0,23,14463660.785725309,1,0,60.40246136461091,169.85441162233184,2,0,0,7,Likely
52,1,0,14,4668501.933264365,1,1,47.00816213147793,172.5397129141964,0,1,0,4,More Likely
51,1,1,29,3585954.347768639,1,0,51.69425559195058,169.76492244137688,1,1,0,9,More Likely
46,0,0,14,11009459.894711168,1,0,59.84004194318514,172.07297522144577,1,1,2,10,Likely
60,1,0,12,3351703.08694814,1,0,68.62726374398693,164.03144356494963,0,0,5,1,Likely
39,0,1,18,6325235.422516705,1,1,46.34789137146656,170.24689468195427,1,0,3,1,Likely
42,0,1,8,14427143.612261962,1,1,46.48283527003847,152.56258915142675,0,1,0,4,More Likely
37,1,1,15,9229219.730379924,1,0,48.4638723332354,147.28199585277957,4,0,0,2,Likely
41,1,0,1,8164279.942234976,1,0,54.7296558231515,168.8453044517111,4,0,0,1,Likely
34,1,0,12,4228945.210070377,1,0,58.92657061606185,175.15726544980456,4,0,0,8,Likely
36,0,0,20,11258665.697025914,1,0,56.145348053390975,181.4527979527432,0,1,0,6,Likely
22,0,0,29,11184661.241788195,1,0,47.64979460034988,159.93355248036758,4,0,0,5,Less Likely
35,0,0,18,14545612.586037029,1,1,50.33185539879194,152.87614964967335,1,1,5,9,Likely
29,0,1,6,11273815.248303404,1,1,45.68894793558756,141.0651607320027,4,1,4,8,More Likely
50,1,0,30,6210821.959786588,1,0,46.49283816033212,177.1131283617163,0,0,0,3,Likely
31,1,1,8,16052166.460770208,1,0,55.29229793164525,175.98447655699687,1,0,3,5,Likely
34,1,1,27,12531036.870177928,1,1,55.10931383975559,166.49532498286737,4,1,0,3,More Likely
40,1,0,9,9262391.817606714,1,0,53.8695366950426,178.0803359824814,2,1,5,8,Likely
52,0,1,25,9295881.149395842,1,0,50.05605134535135,167.59082332625206,3,1,0,2,More Likely
41,1,1,18,6529119.590258552,1,0,67.75026804431468,157.64111222932013,3,0,0,3,Likely
23,0,0,20,12381563.358693622,1,0,56.28152455116687,157.0154997522381,4,0,5,9,Likely
34,1,2,15,4875231.315154256,1,0,50.03549523192119,153.84288992287495,0,0,0,6,More Likely
27,1,1,15,8414029.939273208,1,1,45.99273963677391,162.80888324505725,4,1,0,6,More Likely
34,1,0,25,11340251.282053957,1,0,82.14624692101148,181.5626311932634,1,1,0,7,Likely
57,1,0,33,9077912.31217123,1,0,61.4008879959366,179.4297366624055,3,0,0,7,Likely
43,0,1,10,6623872.521337383,1,0,48.0734735886752,177.62803442022607,3,1,5,10,More Likely
30,1,0,32,7227838.298402248,1,0,51.02190369300376,170.8151561584505,3,1,3,1,Likely
35,1,1,21,11686878.90063621,1,0,45.30554913881305,166.94588059555934,4,0,5,9,Likely
24,1,1,7,11525718.880801696,1,0,56.29095552892829,173.7955234132252,2,0,0,10,More Likely
31,1,1,3,5089670.644359095,1,0,55.48591110772754,172.1791165841125,4,1,0,6,Likely
36,1,0,17,4553695.700279174,1,0,46.81789792701834,145.3882068629407,2,1,0,6,Likely
41,1,1,17,7437934.615216218,1,0,46.19174539601713,162.3595201004094,0,1,4,4,More Likely
27,0,0,26,6507105.595047645,1,0,47.52818445225461,142.23514398547104,2,0,0,8,Less Likely
47,1,1,5,6513421.276048572,1,0,53.7575811476599,162.21373172184855,1,0,0,5,Likely
23,1,1,5,12869213.043647995,1,0,49.60535767208589,167.98824780554003,1,0,4,6,Likely
35,1,1,29,7436016.842150814,1,0,58.2694872026199,161.7374829106597,0,0,4,1,Likely
30,0,1,29,6933829.521269642,1,0,53.55198744377565,142.96019794440107,3,0,5,3,Likely
55,1,1,8,5202435.417793598,1,0,50.75318000283568,155.64403988295606,0,0,4,8,More Likely
69,1,1,11,9179776.03339252,1,0,49.37548883914608,179.37854461571055,3,1,4,7,More Likely
48,1,0,11,16764755.003377954,1,0,53.32378851126964,171.2993509230748,2,0,0,10,Likely
59,1,0,2,3921073.95357154,1,1,64.31745250863814,153.05074370081763,1,1,5,3,More Likely
26,1,0,27,7734339.7751411265,1,0,46.56109708592064,176.421378310472,2,1,0,6,Likely
29,1,0,7,3841169.565526873,1,0,68.2898544944827,187.036691705826,0,1,0,1,Likely
20,1,0,26,5154000.185307898,1,1,56.44559706050862,159.3930914427517,0,1,0,4,Likely
28,0,0,5,5909704.627973033,1,0,44.12057136280707,166.49660944718192,3,0,5,8,Likely
49,0,0,9,12319056.308852682,1,1,70.20580742671832,175.4656686029075,0,0,0,6,Likely
47,1,0,22,10420265.838534456,1,1,52.34199296209573,161.7341104772656,1,1,0,7,More Likely
22,0,1,22,3320211.608316069,1,0,93.81160629525664,196.0737690779352,3,0,5,6,Likely
41,1,1,20,3749993.819877345,1,1,42.67898279426544,158.63985672964282,2,1,0,7,More Likely
38,0,1,31,9319587.94694788,1,0,47.46739861903219,162.6182038124549,3,0,0,4,Less Likely
31,1,0,24,13558104.307350695,1,1,48.0838062966873,166.25763560641508,3,1,5,7,More Likely
38,0,0,18,6624481.099957568,1,1,49.23890521118844,170.34324532150967,1,0,0,9,Likely
33,1,1,17,11873853.219964664,1,0,62.60887619998535,175.27776700634504,0,1,0,4,Likely
31,0,0,8,18723762.46746206,1,0,46.41902627481374,166.2987494639154,4,0,0,6,Likely
54,0,0,17,9961777.079058016,1,1,57.80116450206946,159.9676821070531,2,1,3,1,More Likely
40,1,1,0,6346051.621901568,1,0,52.45172200601101,174.12913527584803,4,1,0,8,Likely
45,1,0,29,4533410.50005064,1,0,55.21235468868521,165.712805859042,1,1,0,6,Likely
45,0,0,15,7763536.428385227,1,1,70.54730356907582,167.35527071921538,1,0,0,9,Likely
32,1,1,17,6995408.814776526,1,0,59.5487884171822,154.8912397578933,4,1,0,2,Likely
45,1,1,21,15088589.9688052,1,0,57.23573780457321,161.6065041080758,4,0,0,2,Likely
62,0,0,14,6698481.703352059,1,0,49.95019525028029,140.75471345768787,3,0,0,8,Likely
41,1,0,28,5827168.83056505,1,0,49.10000237366835,150.60715448268323,2,1,0,7,Likely
42,1,1,15,7629208.372845891,1,0,59.0637511044239,180.8413230758376,2,1,0,10,More Likely
35,0,0,24,11577449.476633748,1,1,58.164970996940966,160.10097684120183,2,1,0,10,More Likely
19,1,1,1,2963921.287309109,0,1,49.084932013220126,161.77888867000485,3,1,4,10,More Likely
43,1,1,20,19568447.75367993,1,0,52.25056517806603,165.60856535831022,4,1,5,5,More Likely
27,1,1,8,12932849.05205203,1,1,45.87304913030835,175.65518338234762,2,1,0,5,More Likely
39,1,0,16,11825769.016910564,1,0,56.85436513058165,174.335229767628,1,0,3,1,Likely
27,1,1,6,9483147.672724854,1,0,52.23138568425347,158.08260687473543,4,0,5,10,Likely
44,1,1,33,4859961.9620841285,1,1,59.19728277690301,185.7620087147703,1,0,0,8,More Likely
27,1,2,10,3433660.861064607,1,0,51.7107219536225,163.92532190320256,1,0,0,10,More Likely
50,1,0,21,4575736.70909757,1,0,49.77226242107179,162.830121096041,0,1,1,5,Likely
40,0,0,29,4448664.195314953,1,0,60.391214836575344,159.5712571004978,3,1,0,1,Less Likely
50,1,1,17,5934172.31765233,1,0,65.98404149313913,166.23416872379835,3,1,0,1,Likely
35,1,1,5,21725743.43119565,1,0,56.658088174855045,171.62003378515072,2,0,0,1,Likely
37,0,0,16,9183927.422308108,1,0,57.57084800288872,170.93553029420062,3,0,0,2,Less Likely
40,1,0,6,9343684.319558006,1,0,92.48905113140162,188.28460634788445,1,1,5,7,Likely
37,1,1,3,15177687.152001137,1,1,46.473136602875485,163.6718918792865,4,1,0,7,More Likely
49,0,1,26,6289546.808102994,1,1,71.12396031430742,164.55179723244427,0,0,0,3,More Likely
50,1,1,3,17709165.594344936,1,0,85.3105151580927,185.3920712274391,3,0,5,4,Likely
39,1,0,28,12761448.116847632,1,1,66.25705566824213,183.00570667608483,2,1,5,2,Likely
56,1,1,12,4347358.788402334,1,0,56.400923386750605,173.7188333227565,4,0,0,4,More Likely
39,1,1,6,9640310.495638398,1,0,78.74975940925037,190.2073816678388,4,0,4,9,Likely
28,1,0,12,16758297.055960683,1,1,46.032192214884574,169.32591632117507,3,0,5,3,Likely
30,0,0,16,7199466.700868468,1,0,50.44021635028688,169.9199442614442,3,0,3,7,Likely
46,1,2,15,7298243.445173074,1,0,59.3798802948353,169.24846134273224,0,0,5,3,More Likely
41,1,0,15,12478321.591663074,1,0,53.01882689799172,190.0578688211453,4,0,3,9,Likely
34,0,1,6,5656739.364024765,1,0,80.99242022789653,168.54083172449816,2,0,4,1,Less Likely
38,0,0,26,6036855.514891513,1,1,63.435259848952825,166.23203544780247,0,0,0,3,Likely
65,1,1,10,6981445.588711505,1,0,56.24058029425106,164.0411401847856,4,1,5,7,More Likely
45,0,0,22,14486432.832732942,1,1,60.443002182675,184.16476228374435,3,0,0,2,Likely
47,1,0,12,13265162.065192582,1,1,84.86938633336464,188.7716462403928,0,0,5,5,More Likely
31,1,0,6,11168415.062120829,1,0,49.44304175164068,155.48341872117874,4,1,0,4,Likely
24,1,0,23,6157748.859107018,1,0,56.175158190140834,154.57822477418028,1,0,5,8,Likely
34,1,0,11,6631426.479860488,1,0,83.37696990409819,192.41937039686488,4,0,5,1,Less Likely
30,1,1,1,3669597.4110739306,1,0,52.698433749594805,180.0026537575575,1,0,0,4,Likely
41,1,0,20,6151078.484221202,1,0,48.66245719878596,159.41036355506483,4,1,2,3,Likely
62,1,0,14,7824894.048615675,1,0,60.9594443423542,163.0115050660081,0,1,5,3,More Likely
25,1,0,18,15604499.940932196,1,0,48.36340126564,153.28660415487926,0,0,0,4,Likely
45,0,2,26,7981983.87528781,1,0,66.00305030675682,174.54748026721117,1,0,4,10,More Likely
35,0,1,7,10192787.44437133,1,0,52.68142622555671,166.59913191445327,0,1,5,1,Likely
50,1,1,3,7944694.572654571,1,1,64.18981418786366,181.65046646536325,3,0,5,2,More Likely
43,1,1,12,5437215.001446577,1,0,47.16889768224627,162.3110659333433,3,0,3,4,Likely
22,1,1,25,6503649.53655713,1,0,54.93428854016493,171.9456325152063,1,0,0,5,Likely
38,1,1,3,4999603.733280777,1,0,54.66095138636507,160.2797001679177,2,0,0,3,Likely
48,1,0,8,5783150.507556075,1,0,57.628438327382064,182.1347671298149,0,0,0,10,Likely
20,0,1,2,6024865.623677419,1,0,56.25479630199449,168.53228391163424,0,0,0,2,Likely
40,1,0,14,8276001.014043475,1,0,54.43312699329312,145.4646360867909,3,0,0,9,Likely
37,1,1,5,9104455.75140122,1,1,63.79525602745978,174.76152600623865,3,1,5,10,More Likely
33,1,0,22,7428668.52979234,1,0,65.13904344563252,169.0504407414095,2,1,5,9,Likely
45,0,0,4,9570892.483428128,1,0,50.31367383566027,169.29821464403906,0,0,0,7,Likely
37,0,1,14,9122583.388138805,1,0,48.059618012968045,173.34088647509142,1,1,0,4,Likely
21,1,1,0,10027043.017900351,1,0,46.61438479486733,166.32658426981286,0,0,5,4,Likely
49,1,1,8,11188810.941795684,1,1,51.10289042701925,167.7235726937954,0,1,5,10,More Likely
41,0,1,27,11134697.82936795,1,0,57.10575652787149,167.80406442344534,3,1,1,5,More Likely
46,1,1,5,8513276.908288583,1,0,52.14125279773516,160.36190333370368,4,1,5,9,More Likely
38,0,1,7,17199650.656820267,1,0,54.30141899046456,168.5969173958058,2,1,0,6,Likely
32,1,0,14,16928799.763940196,1,0,51.42907101202694,156.5645037582984,3,0,0,5,Likely
33,1,0,13,5307161.754337685,1,1,58.3849562300975,170.8890823231445,2,0,5,6,Likely
43,0,1,19,9076086.298911098,1,0,61.867648522546894,178.6166464597614,0,1,0,7,Likely
42,1,1,6,15112233.291293263,1,0,53.08702956012171,159.0233633583629,4,0,0,7,Likely
35,1,0,4,8631745.565346804,1,1,45.72184507940505,166.84926180141926,2,1,3,4,More Likely
49,1,1,14,4808914.951853948,1,0,52.49327271681696,169.37650038446043,4,1,4,6,Likely
32,1,1,16,3735291.6062588072,1,0,47.336219827578894,151.66769810717022,2,0,5,2,Likely
21,1,0,4,10271124.772850895,1,0,50.16137100645392,163.6183661031661,1,1,4,10,Likely
28,0,1,4,7878189.924528822,1,0,66.5727880419868,150.5196983388845,4,0,4,9,Likely
24,0,0,2,11417078.203452405,1,1,56.40928496533094,183.25137108602027,3,1,5,9,More Likely
47,1,0,3,7494918.620189028,1,0,99.7145146385105,169.23995481988558,0,0,0,1,Likely
34,1,1,8,4263212.674656212,1,1,45.46722973919823,181.3273927364121,3,1,5,5,More Likely
31,0,0,22,6873441.322637437,1,0,46.683304740825626,163.64417275597228,2,0,0,8,Likely
41,0,0,21,8952734.095161432,1,0,51.81892486075424,168.99587734265933,4,1,4,3,Likely
22,1,1,17,11712816.063744692,1,0,67.07343069813594,172.58740143100317,3,0,0,4,Likely
56,1,1,28,4256914.626973167,1,1,63.05543148952052,157.84433635921422,0,1,5,3,More Likely
52,1,0,4,3344325.323376475,1,0,67.25894533088531,177.4702434953539,2,0,3,10,More Likely
37,0,2,13,14604537.991488442,1,0,56.63635636071973,165.62321668980567,1,0,5,5,Likely
58,0,1,29,10985295.52235839,1,0,63.14207136382472,161.46918157919268,3,0,2,5,Likely
47,0,0,30,7239925.949641549,1,0,50.11012419617074,145.90958274669816,0,1,5,9,More Likely
26,1,0,2,10458862.951883176,1,0,51.220379048622185,161.60713225657827,2,0,0,3,Likely
40,1,1,12,12376890.087477371,1,1,45.7748926593848,165.56807188760263,3,1,0,6,More Likely
38,1,1,25,5127048.443729493,1,1,55.155160548856,179.2445785402815,4,0,5,3,Likely
35,1,0,29,9633933.508958455,1,0,41.671028096774,159.30901263028932,4,1,0,5,Likely
55,1,0,19,8200861.416216675,1,1,55.43784283301631,169.35103338416366,3,1,2,4,More Likely
42,1,0,4,7611711.681514906,1,0,68.92655047259463,166.54098498369126,4,1,0,3,Likely
44,0,1,11,5855367.258487174,1,0,55.78524524972904,169.49259718698676,1,1,5,6,Likely
